year,semester,campus,course_prefix,course_num,total_enrolled,passed_count,failed_count,fail_ratio,is_offered
2024,Fall,Byblos,CSC,243,58,43,6,0.25862069,1
2024,Fall,Byblos,CSC,245,13,4,2,0.692307692,1
2024,Fall,Byblos,CSC,310,49,42,6,0.142857143,1
2024,Fall,Byblos,CSC,326,47,47,0,0,1
2024,Fall,Byblos,CSC,375,30,30,0,0,1
2024,Fall,Byblos,CSC,430,42,41,0,0.023809524,1
2024,Fall,Byblos,CSC,443,13,13,0,0,1
2024,Fall,Byblos,CSC,446,23,22,0,0.043478261,1
2024,Fall,Byblos,CSC,447,15,14,1,0.066666667,1
2024,Fall,Byblos,CSC,460,1,1,0,0,1
2024,Fall,Byblos,CSC,463,27,25,1,0.074074074,1
2024,Fall,Byblos,CSC,598,1,1,0,0,1
2024,Fall,Byblos,CSC,599,23,23,0,0,1
2024,Fall,Byblos,CSC,699,5,1,1,0.8,1
2024,Fall,Byblos,MTH,101,54,37,17,0.314814815,1
2024,Fall,Byblos,MTH,102,19,8,10,0.578947368,1
2024,Fall,Byblos,MTH,201,371,282,39,0.239892183,1
2024,Fall,Byblos,MTH,206,33,18,7,0.454545455,1
2024,Fall,Byblos,MTH,207,189,143,32,0.243386243,1
2024,Fall,Byblos,MTH,301,25,16,2,0.36,1
2024,Fall,Byblos,MTH,304,29,19,3,0.344827586,1
2024,Fall,Byblos,MTH,305,28,21,1,0.25,1
2024,Fall,Byblos,STA,102,5,4,1,0.2,1
2024,Fall,Byblos,STA,205,126,105,7,0.166666667,1
2024,Fall,Byblos,STA,302,44,40,0,0.090909091,1
2024,Fall,Byblos,BIF,243B,17,11,4,0.352941176,1
2024,Fall,Byblos,BIF,599H,4,3,0,0.25,1
2024,Fall,Byblos,CSC,243B,60,36,15,0.4,1
2024,Fall,Byblos,CSC,245B,13,7,2,0.461538462,1
2024,Fall,Byblos,CSC,310B,45,39,4,0.133333333,1
2024,Fall,Byblos,CSC,599H,1,0,0,1,1
2024,Fall,Byblos,CSC,688C,3,3,0,0,1
2024,Fall,Byblos,BIF,498HE,6,6,0,0,1
2024,Fall,Byblos,CSC,498HR,3,3,0,0,1
2024,Fall,Online,CSC,611O,3,3,0,0,1
2024,Fall,Online,CSC,619O,2,2,0,0,1
2024,Fall,Online,CSC,630O,8,8,0,0,1
2024,Fall,Online,CSC,635O,5,5,0,0,1
2024,Fall,Online,CSC,636O,5,5,0,0,1
2024,Fall,Online,CSC,660O,1,1,0,0,1
2024,Fall,Online,CSC,698O,1,1,0,0,1
2021,Spring,Beirut,BIF,205,11,8,1,0.272727273,1
2021,Spring,Beirut,BIF,243,5,4,0,0.2,1
2021,Spring,Beirut,BIF,244,12,10,2,0.166666667,1
2021,Spring,Beirut,BIF,245,19,14,2,0.263157895,1
2021,Spring,Beirut,BIF,310,3,3,0,0,1
2021,Spring,Beirut,BIF,345,8,8,0,0,1
2021,Spring,Beirut,BIF,415,26,24,2,0.076923077,1
2021,Spring,Beirut,BIF,435,16,16,0,0,1
2021,Spring,Beirut,BIF,599,6,6,0,0,1
2021,Spring,Beirut,CSC,201,439,427,7,0.027334852,1
2021,Spring,Beirut,CSC,243,36,24,6,0.333333333,1
2021,Spring,Beirut,CSC,245,113,83,15,0.265486726,1
2021,Spring,Beirut,CSC,310,37,34,3,0.081081081,1
2021,Spring,Beirut,CSC,320,98,80,9,0.183673469,1
2021,Spring,Beirut,CSC,322,97,87,1,0.103092784,1
2021,Spring,Beirut,CSC,326,28,27,1,0.035714286,1
2021,Spring,Beirut,CSC,412,2,2,0,0,1
2021,Spring,Beirut,CSC,447,96,94,0,0.020833333,1
2021,Spring,Beirut,CSC,458,78,76,0,0.025641026,1
2021,Spring,Beirut,CSC,490,71,71,0,0,1
2021,Spring,Beirut,CSC,491,65,62,3,0.046153846,1
2021,Spring,Beirut,CSC,599,19,19,0,0,1
2021,Spring,Beirut,CSC,600,2,2,0,0,1
2021,Spring,Beirut,CSC,612,4,4,0,0,1
2021,Spring,Beirut,CSC,637,6,6,0,0,1
2021,Spring,Beirut,CSC,698,1,0,1,1,1
2021,Spring,Beirut,CSC,699,8,1,0,0.875,1
2021,Spring,Beirut,MTH,101,24,21,2,0.125,1
2021,Spring,Beirut,MTH,102,84,38,21,0.547619048,1
2021,Spring,Beirut,MTH,201,132,105,14,0.204545455,1
2021,Spring,Beirut,MTH,206,138,125,8,0.094202899,1
2021,Spring,Beirut,MTH,207,61,53,4,0.131147541,1
2021,Spring,Beirut,MTH,301,49,33,8,0.326530612,1
2021,Spring,Beirut,MTH,304,128,111,6,0.1328125,1
2021,Spring,Beirut,MTH,305,28,24,4,0.142857143,1
2021,Spring,Beirut,MTH,307,83,75,8,0.096385542,1
2021,Spring,Beirut,MTH,401,2,2,0,0,1
2021,Spring,Beirut,MTH,403,24,24,0,0,1
2021,Spring,Beirut,MTH,407,2,2,0,0,1
2021,Spring,Beirut,MTH,409,26,23,2,0.115384615,1
2021,Spring,Beirut,MTH,411,23,23,0,0,1
2021,Spring,Beirut,STA,102,9,8,1,0.111111111,1
2021,Spring,Beirut,STA,205,40,23,8,0.425,1
2021,Spring,Beirut,STA,302,64,58,3,0.09375,1
2021,Spring,Beirut,CSC,498P,39,32,5,0.179487179,1
2021,Spring,Beirut,MTH,498A,27,25,1,0.074074074,1
2021,Spring,Beirut,BIF,498HF,1,1,0,0,1
2021,Spring,Beirut,CSC,498AC,42,42,0,0,1
2021,Spring,Beirut,CSC,498HC,2,2,0,0,1
2021,Spring,Beirut,CSC,498HI,1,1,0,0,1
2021,Spring,Byblos,BIF,205,6,6,0,0,1
2021,Spring,Byblos,BIF,243,3,2,1,0.333333333,1
2021,Spring,Byblos,BIF,244,17,14,1,0.176470588,1
2021,Spring,Byblos,BIF,245,5,3,2,0.4,1
2021,Spring,Byblos,BIF,310,5,5,0,0,1
2021,Spring,Byblos,BIF,345,6,6,0,0,1
2021,Spring,Byblos,BIF,375,5,5,0,0,1
2021,Spring,Byblos,BIF,599,2,2,0,0,1
2021,Spring,Byblos,CSC,201,197,187,6,0.050761421,1
2021,Spring,Byblos,CSC,206,46,44,0,0.043478261,1
2021,Spring,Byblos,CSC,243,7,6,1,0.142857143,1
2021,Spring,Byblos,CSC,245,42,21,15,0.5,1
2021,Spring,Byblos,CSC,310,12,9,3,0.25,1
2021,Spring,Byblos,CSC,320,31,29,0,0.064516129,1
2021,Spring,Byblos,CSC,322,27,22,2,0.185185185,1
2021,Spring,Byblos,CSC,375,40,36,4,0.1,1
2021,Spring,Byblos,CSC,447,9,8,0,0.111111111,1
2021,Spring,Byblos,CSC,480,16,15,1,0.0625,1
2021,Spring,Byblos,CSC,490,16,16,0,0,1
2021,Spring,Byblos,CSC,491,26,25,1,0.038461538,1
2021,Spring,Byblos,CSC,599,6,6,0,0,1
2021,Spring,Byblos,CSC,600,1,1,0,0,1
2021,Spring,Byblos,CSC,699,6,1,0,0.833333333,1
2021,Spring,Byblos,MTH,102,31,31,0,0,1
2021,Spring,Byblos,MTH,201,83,73,7,0.120481928,1
2021,Spring,Byblos,MTH,206,139,118,17,0.151079137,1
2021,Spring,Byblos,MTH,207,44,31,9,0.295454545,1
2021,Spring,Byblos,MTH,304,150,141,4,0.06,1
2021,Spring,Byblos,MTH,307,19,14,5,0.263157895,1
2021,Spring,Byblos,MTH,311,2,2,0,0,1
2021,Spring,Byblos,STA,205,55,51,4,0.072727273,1
2021,Spring,Byblos,STA,302,13,12,0,0.076923077,1
2021,Spring,Byblos,BIF,599H,3,3,0,0,1
2021,Spring,Byblos,CSC,498G,25,24,1,0.04,1
2021,Spring,Byblos,CSC,498P,5,5,0,0,1
2021,Spring,Byblos,CSC,688N,28,28,0,0,1
2021,Spring,Byblos,CSC,688O,26,25,1,0.038461538,1
2021,Spring,Byblos,BIF,498HD,6,6,0,0,1
2021,Spring,Byblos,CSC,498AC,24,22,0,0.083333333,1
2021,Spring,Byblos,CSC,498HH,2,2,0,0,1
2022,Spring,Beirut,BIF,205,12,9,3,0.25,1
2022,Spring,Beirut,BIF,243,13,10,1,0.230769231,1
2022,Spring,Beirut,BIF,244,20,11,1,0.45,1
2022,Spring,Beirut,BIF,245,22,15,5,0.318181818,1
2022,Spring,Beirut,BIF,310,6,6,0,0,1
2022,Spring,Beirut,BIF,345,5,5,0,0,1
2022,Spring,Beirut,BIF,375,1,0,0,1,1
2022,Spring,Beirut,BIF,415,21,14,3,0.333333333,1
2022,Spring,Beirut,BIF,455,16,12,2,0.25,1
2022,Spring,Beirut,BIF,524,1,0,0,1,1
2022,Spring,Beirut,BIF,599,5,5,0,0,1
2022,Spring,Beirut,CSC,201,440,396,21,0.1,1
2022,Spring,Beirut,CSC,206,28,24,1,0.142857143,1
2022,Spring,Beirut,CSC,243,78,59,6,0.243589744,1
2022,Spring,Beirut,CSC,245,150,116,31,0.226666667,1
2022,Spring,Beirut,CSC,310,40,33,3,0.175,1
2022,Spring,Beirut,CSC,320,141,119,9,0.156028369,1
2022,Spring,Beirut,CSC,322,137,129,2,0.058394161,1
2022,Spring,Beirut,CSC,326,40,31,7,0.225,1
2022,Spring,Beirut,CSC,375,30,27,2,0.1,1
2022,Spring,Beirut,CSC,412,7,3,2,0.571428571,1
2022,Spring,Beirut,CSC,430,12,11,1,0.083333333,1
2022,Spring,Beirut,CSC,435,46,45,0,0.02173913,1
2022,Spring,Beirut,CSC,447,75,71,1,0.053333333,1
2022,Spring,Beirut,CSC,458,52,49,0,0.057692308,1
2022,Spring,Beirut,CSC,490,70,61,7,0.128571429,1
2022,Spring,Beirut,CSC,491,84,76,6,0.095238095,1
2022,Spring,Beirut,CSC,599,50,48,2,0.04,1
2022,Spring,Beirut,CSC,600,5,5,0,0,1
2022,Spring,Beirut,CSC,634,17,17,0,0,1
2022,Spring,Beirut,CSC,698,3,2,0,0.333333333,1
2022,Spring,Beirut,CSC,699,13,5,0,0.615384615,1
2022,Spring,Beirut,MTH,101,36,21,11,0.416666667,1
2022,Spring,Beirut,MTH,102,74,43,15,0.418918919,1
2022,Spring,Beirut,MTH,201,193,126,22,0.347150259,1
2022,Spring,Beirut,MTH,206,97,83,5,0.144329897,1
2022,Spring,Beirut,MTH,207,134,103,19,0.231343284,1
2022,Spring,Beirut,MTH,301,41,35,3,0.146341463,1
2022,Spring,Beirut,MTH,303,1,1,0,0,1
2022,Spring,Beirut,MTH,304,119,100,8,0.159663866,1
2022,Spring,Beirut,MTH,305,30,23,6,0.233333333,1
2022,Spring,Beirut,MTH,306,30,26,1,0.133333333,1
2022,Spring,Beirut,MTH,307,96,74,14,0.229166667,1
2022,Spring,Beirut,MTH,308,31,27,1,0.129032258,1
2022,Spring,Beirut,MTH,403,14,14,0,0,1
2022,Spring,Beirut,MTH,407,10,10,0,0,1
2022,Spring,Beirut,MTH,409,18,12,4,0.333333333,1
2022,Spring,Beirut,STA,102,19,17,2,0.105263158,1
2022,Spring,Beirut,STA,205,72,44,12,0.388888889,1
2022,Spring,Beirut,STA,302,64,53,3,0.171875,1
2022,Spring,Beirut,BIF,599H,1,1,0,0,1
2022,Spring,Beirut,CSC,498B,75,70,2,0.066666667,1
2022,Spring,Beirut,CSC,498P,20,14,1,0.3,1
2022,Spring,Beirut,CSC,599H,3,3,0,0,1
2022,Spring,Beirut,CSC,688J,15,15,0,0,1
2022,Spring,Beirut,BIF,498HD,1,1,0,0,1
2022,Spring,Beirut,CSC,498AD,9,7,0,0.222222222,1
2022,Spring,Beirut,CSC,498HL,2,2,0,0,1
2022,Spring,Byblos,BIF,205,10,7,2,0.3,1
2022,Spring,Byblos,BIF,243,4,4,0,0,1
2022,Spring,Byblos,BIF,244,11,11,0,0,1
2022,Spring,Byblos,BIF,245,11,8,0,0.272727273,1
2022,Spring,Byblos,BIF,310,2,0,2,1,1
2022,Spring,Byblos,BIF,345,2,2,0,0,1
2022,Spring,Byblos,BIF,375,5,5,0,0,1
2022,Spring,Byblos,BIF,415,6,6,0,0,1
2022,Spring,Byblos,BIF,435,10,10,0,0,1
2022,Spring,Byblos,BIF,599,5,5,0,0,1
2022,Spring,Byblos,CSC,201,174,155,8,0.109195402,1
2022,Spring,Byblos,CSC,206,9,8,0,0.111111111,1
2022,Spring,Byblos,CSC,243,44,29,3,0.340909091,1
2022,Spring,Byblos,CSC,245,59,39,6,0.338983051,1
2022,Spring,Byblos,CSC,310,18,9,5,0.5,1
2022,Spring,Byblos,CSC,320,53,47,0,0.113207547,1
2022,Spring,Byblos,CSC,322,51,39,4,0.235294118,1
2022,Spring,Byblos,CSC,375,11,9,1,0.181818182,1
2022,Spring,Byblos,CSC,447,28,27,0,0.035714286,1
2022,Spring,Byblos,CSC,480,32,31,0,0.03125,1
2022,Spring,Byblos,CSC,490,21,19,2,0.095238095,1
2022,Spring,Byblos,CSC,491,16,16,0,0,1
2022,Spring,Byblos,CSC,599,11,11,0,0,1
2022,Spring,Byblos,CSC,600,1,1,0,0,1
2022,Spring,Byblos,CSC,611,1,1,0,0,1
2022,Spring,Byblos,CSC,613,9,8,0,0.111111111,1
2022,Spring,Byblos,CSC,698,1,0,0,1,1
2022,Spring,Byblos,CSC,699,5,0,0,1,1
2022,Spring,Byblos,MTH,101,27,14,8,0.481481481,1
2022,Spring,Byblos,MTH,102,46,41,2,0.108695652,1
2022,Spring,Byblos,MTH,201,120,52,35,0.566666667,1
2022,Spring,Byblos,MTH,206,145,115,7,0.206896552,1
2022,Spring,Byblos,MTH,207,69,48,16,0.304347826,1
2022,Spring,Byblos,MTH,304,137,109,6,0.204379562,1
2022,Spring,Byblos,MTH,307,31,17,11,0.451612903,1
2022,Spring,Byblos,MTH,401,1,1,0,0,1
2022,Spring,Byblos,STA,102,2,1,1,0.5,1
2022,Spring,Byblos,STA,205,119,108,4,0.092436975,1
2022,Spring,Byblos,STA,302,7,7,0,0,1
2022,Spring,Byblos,BIF,599H,1,0,1,1,1
2022,Spring,Byblos,CSC,498B,9,9,0,0,1
2022,Spring,Byblos,CSC,498G,46,37,5,0.195652174,1
2022,Spring,Byblos,CSC,498P,16,14,2,0.125,1
2022,Spring,Byblos,CSC,688J,11,11,0,0,1
2022,Spring,Byblos,BIF,498HG,3,2,1,0.333333333,1
2022,Spring,Online,CSC,611O,4,4,0,0,1
2022,Spring,Online,CSC,618O,5,5,0,0,1
2023,Spring,Beirut,BIF,205,11,9,0,0.181818182,1
2023,Spring,Beirut,BIF,243,8,6,1,0.25,1
2023,Spring,Beirut,BIF,244,14,11,0,0.214285714,1
2023,Spring,Beirut,BIF,245,26,24,1,0.076923077,1
2023,Spring,Beirut,BIF,310,3,2,0,0.333333333,1
2023,Spring,Beirut,BIF,345,2,2,0,0,1
2023,Spring,Beirut,BIF,375,6,6,0,0,1
2023,Spring,Beirut,BIF,415,36,34,2,0.055555556,1
2023,Spring,Beirut,BIF,513,5,4,0,0.2,1
2023,Spring,Beirut,BIF,599,3,2,0,0.333333333,1
2023,Spring,Beirut,CSC,201,315,288,18,0.085714286,1
2023,Spring,Beirut,CSC,243,58,43,11,0.25862069,1
2023,Spring,Beirut,CSC,245,195,174,19,0.107692308,1
2023,Spring,Beirut,CSC,310,68,52,10,0.235294118,1
2023,Spring,Beirut,CSC,320,174,156,13,0.103448276,1
2023,Spring,Beirut,CSC,322,172,163,2,0.052325581,1
2023,Spring,Beirut,CSC,326,69,58,11,0.15942029,1
2023,Spring,Beirut,CSC,375,55,55,0,0,1
2023,Spring,Beirut,CSC,412,6,3,2,0.5,1
2023,Spring,Beirut,CSC,430,27,17,1,0.37037037,1
2023,Spring,Beirut,CSC,435,39,37,1,0.051282051,1
2023,Spring,Beirut,CSC,443,48,47,1,0.020833333,1
2023,Spring,Beirut,CSC,447,115,102,11,0.113043478,1
2023,Spring,Beirut,CSC,458,40,39,1,0.025,1
2023,Spring,Beirut,CSC,460,1,1,0,0,1
2023,Spring,Beirut,CSC,461,38,38,0,0,1
2023,Spring,Beirut,CSC,490,107,106,0,0.009345794,1
2023,Spring,Beirut,CSC,491,118,112,5,0.050847458,1
2023,Spring,Beirut,CSC,599,48,48,0,0,1
2023,Spring,Beirut,CSC,600,4,4,0,0,1
2023,Spring,Beirut,CSC,616,15,15,0,0,1
2023,Spring,Beirut,CSC,698,1,0,0,1,1
2023,Spring,Beirut,CSC,699,12,0,0,1,1
2023,Spring,Beirut,MTH,101,29,13,9,0.551724138,1
2023,Spring,Beirut,MTH,102,36,27,7,0.25,1
2023,Spring,Beirut,MTH,201,195,112,29,0.425641026,1
2023,Spring,Beirut,MTH,206,89,65,5,0.269662921,1
2023,Spring,Beirut,MTH,207,123,102,14,0.170731707,1
2023,Spring,Beirut,MTH,301,41,32,3,0.219512195,1
2023,Spring,Beirut,MTH,304,143,113,14,0.20979021,1
2023,Spring,Beirut,MTH,305,20,17,3,0.15,1
2023,Spring,Beirut,MTH,307,107,85,15,0.205607477,1
2023,Spring,Beirut,MTH,403,18,17,1,0.055555556,1
2023,Spring,Beirut,MTH,409,23,19,4,0.173913043,1
2023,Spring,Beirut,MTH,411,16,16,0,0,1
2023,Spring,Beirut,STA,102,7,6,1,0.142857143,1
2023,Spring,Beirut,STA,205,38,26,5,0.315789474,1
2023,Spring,Beirut,STA,302,51,43,7,0.156862745,1
2023,Spring,Beirut,BIF,599H,1,1,0,0,1
2023,Spring,Beirut,CSC,243B,58,39,11,0.327586207,1
2023,Spring,Beirut,CSC,245B,195,171,19,0.123076923,1
2023,Spring,Beirut,CSC,498P,18,16,1,0.111111111,1
2023,Spring,Beirut,CSC,498X,81,81,0,0,1
2023,Spring,Beirut,CSC,599H,1,1,0,0,1
2023,Spring,Beirut,CSC,688C,3,0,1,1,1
2023,Spring,Beirut,CSC,688Q,8,8,0,0,1
2023,Spring,Beirut,MTH,498A,17,16,1,0.058823529,1
2023,Spring,Beirut,BIF,498HF,2,2,0,0,1
2023,Spring,Beirut,CSC,498AE,14,14,0,0,1
2023,Spring,Beirut,CSC,498HE,1,0,0,1,1
2023,Spring,Beirut,CSC,498HM,1,1,0,0,1
2023,Spring,Byblos,BIF,205,3,2,0,0.333333333,1
2023,Spring,Byblos,BIF,243,7,7,0,0,1
2023,Spring,Byblos,BIF,244,6,3,0,0.5,1
2023,Spring,Byblos,BIF,245,15,5,2,0.666666667,1
2023,Spring,Byblos,BIF,345,5,4,1,0.2,1
2023,Spring,Byblos,BIF,375,1,1,0,0,1
2023,Spring,Byblos,BIF,415,28,28,0,0,1
2023,Spring,Byblos,BIF,435,11,11,0,0,1
2023,Spring,Byblos,BIF,599,4,4,0,0,1
2023,Spring,Byblos,CSC,201,111,98,4,0.117117117,1
2023,Spring,Byblos,CSC,243,21,18,1,0.142857143,1
2023,Spring,Byblos,CSC,245,64,40,12,0.375,1
2023,Spring,Byblos,CSC,310,16,9,6,0.4375,1
2023,Spring,Byblos,CSC,320,71,62,7,0.126760563,1
2023,Spring,Byblos,CSC,322,74,66,1,0.108108108,1
2023,Spring,Byblos,CSC,375,12,12,0,0,1
2023,Spring,Byblos,CSC,412,15,15,0,0,1
2023,Spring,Byblos,CSC,447,27,25,1,0.074074074,1
2023,Spring,Byblos,CSC,460,35,29,3,0.171428571,1
2023,Spring,Byblos,CSC,490,35,34,1,0.028571429,1
2023,Spring,Byblos,CSC,491,34,32,2,0.058823529,1
2023,Spring,Byblos,CSC,599,5,5,0,0,1
2023,Spring,Byblos,CSC,600,3,3,0,0,1
2023,Spring,Byblos,CSC,699,6,0,0,1,1
2023,Spring,Byblos,MTH,101,16,9,6,0.4375,1
2023,Spring,Byblos,MTH,102,21,20,1,0.047619048,1
2023,Spring,Byblos,MTH,201,105,69,14,0.342857143,1
2023,Spring,Byblos,MTH,206,146,125,11,0.143835616,1
2023,Spring,Byblos,MTH,207,63,52,7,0.174603175,1
2023,Spring,Byblos,MTH,301,16,12,4,0.25,1
2023,Spring,Byblos,MTH,304,129,110,10,0.147286822,1
2023,Spring,Byblos,MTH,307,34,26,6,0.235294118,1
2023,Spring,Byblos,MTH,401,9,5,1,0.444444444,1
2023,Spring,Byblos,STA,102,15,14,1,0.066666667,1
2023,Spring,Byblos,STA,205,63,58,3,0.079365079,1
2023,Spring,Byblos,STA,302,16,14,2,0.125,1
2023,Spring,Byblos,CSC,243B,21,17,1,0.19047619,1
2023,Spring,Byblos,CSC,245B,64,40,12,0.375,1
2023,Spring,Byblos,CSC,498P,34,31,2,0.088235294,1
2023,Spring,Byblos,CSC,688C,5,5,0,0,1
2023,Spring,Byblos,CSC,688Q,4,4,0,0,1
2023,Spring,Byblos,MTH,498A,1,1,0,0,1
2023,Spring,Online,CSC,611O,3,3,0,0,1
2023,Spring,Online,CSC,617O,1,1,0,0,1
2023,Spring,Online,CSC,630O,10,10,0,0,1
2023,Spring,Online,CSC,636O,4,4,0,0,1
2023,Spring,Online,CSC,660O,8,7,1,0.125,1
2024,Spring,Beirut,BIF,205,8,8,0,0,1
2024,Spring,Beirut,BIF,243,9,6,1,0.333333333,1
2024,Spring,Beirut,BIF,244,38,37,1,0.026315789,1
2024,Spring,Beirut,BIF,245,30,14,9,0.533333333,1
2024,Spring,Beirut,BIF,310,8,8,0,0,1
2024,Spring,Beirut,BIF,345,6,6,0,0,1
2024,Spring,Beirut,BIF,375,7,7,0,0,1
2024,Spring,Beirut,BIF,415,31,26,1,0.161290323,1
2024,Spring,Beirut,BIF,435,20,19,1,0.05,1
2024,Spring,Beirut,BIF,599,8,8,0,0,1
2024,Spring,Beirut,CSC,201,192,166,10,0.135416667,1
2024,Spring,Beirut,CSC,243,43,29,9,0.325581395,1
2024,Spring,Beirut,CSC,245,135,102,26,0.244444444,1
2024,Spring,Beirut,CSC,310,63,46,11,0.26984127,1
2024,Spring,Beirut,CSC,320,133,123,6,0.07518797,1
2024,Spring,Beirut,CSC,322,132,123,3,0.068181818,1
2024,Spring,Beirut,CSC,326,59,41,16,0.305084746,1
2024,Spring,Beirut,CSC,375,61,59,2,0.032786885,1
2024,Spring,Beirut,CSC,380,34,30,2,0.117647059,1
2024,Spring,Beirut,CSC,430,82,76,2,0.073170732,1
2024,Spring,Beirut,CSC,431,83,81,0,0.024096386,1
2024,Spring,Beirut,CSC,433,52,51,0,0.019230769,1
2024,Spring,Beirut,CSC,435,38,37,1,0.026315789,1
2024,Spring,Beirut,CSC,437,41,41,0,0,1
2024,Spring,Beirut,CSC,443,125,123,1,0.016,1
2024,Spring,Beirut,CSC,447,82,71,11,0.134146341,1
2024,Spring,Beirut,CSC,458,85,85,0,0,1
2024,Spring,Beirut,CSC,461,84,83,0,0.011904762,1
2024,Spring,Beirut,CSC,490,152,150,2,0.013157895,1
2024,Spring,Beirut,CSC,491,123,113,8,0.081300813,1
2024,Spring,Beirut,CSC,598,6,6,0,0,1
2024,Spring,Beirut,CSC,599,67,66,1,0.014925373,1
2024,Spring,Beirut,CSC,600,3,3,0,0,1
2024,Spring,Beirut,CSC,637,16,16,0,0,1
2024,Spring,Beirut,CSC,698,3,1,0,0.666666667,1
2024,Spring,Beirut,CSC,699,9,2,0,0.777777778,1
2024,Spring,Beirut,MTH,101,31,10,14,0.677419355,1
2024,Spring,Beirut,MTH,102,44,31,11,0.295454545,1
2024,Spring,Beirut,MTH,201,231,138,39,0.402597403,1
2024,Spring,Beirut,MTH,206,109,95,5,0.128440367,1
2024,Spring,Beirut,MTH,207,128,99,12,0.2265625,1
2024,Spring,Beirut,MTH,301,47,36,7,0.234042553,1
2024,Spring,Beirut,MTH,304,139,115,5,0.172661871,1
2024,Spring,Beirut,MTH,305,77,65,8,0.155844156,1
2024,Spring,Beirut,MTH,306,19,17,0,0.105263158,1
2024,Spring,Beirut,MTH,307,62,44,14,0.290322581,1
2024,Spring,Beirut,MTH,308,26,26,0,0,1
2024,Spring,Beirut,MTH,312,93,72,12,0.225806452,1
2024,Spring,Beirut,MTH,403,12,12,0,0,1
2024,Spring,Beirut,MTH,407,1,1,0,0,1
2024,Spring,Beirut,MTH,409,4,4,0,0,1
2024,Spring,Beirut,MTH,410,13,12,1,0.076923077,1
2024,Spring,Beirut,STA,102,18,13,5,0.277777778,1
2024,Spring,Beirut,STA,205,30,17,3,0.433333333,1
2024,Spring,Beirut,STA,302,38,27,5,0.289473684,1
2024,Spring,Beirut,BIF,599H,2,2,0,0,1
2024,Spring,Beirut,CSC,243B,38,30,4,0.210526316,1
2024,Spring,Beirut,CSC,245B,133,118,8,0.112781955,1
2024,Spring,Beirut,CSC,310B,64,62,0,0.03125,1
2024,Spring,Beirut,CSC,599H,2,2,0,0,1
2024,Spring,Beirut,BIF,498HD,1,1,0,0,1
2024,Spring,Beirut,CSC,498HC,2,2,0,0,1
2024,Spring,Beirut,CSC,498HP,1,1,0,0,1
2024,Spring,Byblos,BIF,205,1,1,0,0,1
2024,Spring,Byblos,BIF,243,4,3,0,0.25,1
2024,Spring,Byblos,BIF,244,15,15,0,0,1
2024,Spring,Byblos,BIF,245,13,8,3,0.384615385,1
2024,Spring,Byblos,BIF,345,5,5,0,0,1
2024,Spring,Byblos,BIF,375,1,1,0,0,1
2024,Spring,Byblos,BIF,415,13,13,0,0,1
2024,Spring,Byblos,BIF,513,16,15,1,0.0625,1
2024,Spring,Byblos,CSC,201,98,86,5,0.12244898,1
2024,Spring,Byblos,CSC,243,15,13,2,0.133333333,1
2024,Spring,Byblos,CSC,245,42,32,7,0.238095238,1
2024,Spring,Byblos,CSC,320,52,43,5,0.173076923,1
2024,Spring,Byblos,CSC,322,52,50,1,0.038461538,1
2024,Spring,Byblos,CSC,375,15,15,0,0,1
2024,Spring,Byblos,CSC,380,42,29,1,0.30952381,1
2024,Spring,Byblos,CSC,443,26,26,0,0,1
2024,Spring,Byblos,CSC,447,26,26,0,0,1
2024,Spring,Byblos,CSC,460,8,7,1,0.125,1
2024,Spring,Byblos,CSC,461,34,32,0,0.058823529,1
2024,Spring,Byblos,CSC,462,29,28,0,0.034482759,1
2024,Spring,Byblos,CSC,490,43,43,0,0,1
2024,Spring,Byblos,CSC,491,31,30,1,0.032258065,1
2024,Spring,Byblos,CSC,598,2,2,0,0,1
2024,Spring,Byblos,CSC,599,17,17,0,0,1
2024,Spring,Byblos,CSC,600,4,4,0,0,1
2024,Spring,Byblos,CSC,660,3,3,0,0,1
2024,Spring,Byblos,CSC,699,8,2,0,0.75,1
2024,Spring,Byblos,MTH,101,17,15,1,0.117647059,1
2024,Spring,Byblos,MTH,102,19,17,1,0.105263158,1
2024,Spring,Byblos,MTH,201,90,75,10,0.166666667,1
2024,Spring,Byblos,MTH,206,165,140,9,0.151515152,1
2024,Spring,Byblos,MTH,207,61,41,9,0.327868852,1
2024,Spring,Byblos,MTH,301,13,10,3,0.230769231,1
2024,Spring,Byblos,MTH,304,173,143,10,0.173410405,1
2024,Spring,Byblos,MTH,305,16,13,3,0.1875,1
2024,Spring,Byblos,MTH,312,15,14,0,0.066666667,1
2024,Spring,Byblos,STA,102,7,6,1,0.142857143,1
2024,Spring,Byblos,STA,205,57,54,3,0.052631579,1
2024,Spring,Byblos,STA,302,15,13,0,0.133333333,1
2024,Spring,Byblos,BIF,599H,3,3,0,0,1
2024,Spring,Byblos,CSC,243B,16,14,2,0.125,1
2024,Spring,Byblos,CSC,245B,43,35,5,0.186046512,1
2024,Spring,Byblos,BIF,498HF,3,3,0,0,1
2024,Spring,Byblos,CSC,498HP,1,1,0,0,1
2024,Spring,Online,CSC,611O,9,8,1,0.111111111,1
2024,Spring,Online,CSC,619O,8,8,0,0,1
2024,Spring,Online,CSC,630O,3,2,1,0.333333333,1
2024,Spring,Online,CSC,635O,4,4,0,0,1
2024,Spring,Online,CSC,636O,3,3,0,0,1
2024,Spring,Online,CSC,660O,5,5,0,0,1
2024,Spring,Online,CSC,662O,23,22,1,0.043478261,1
